2021-08-09 16:12:51,990 - walk - INFO - 
2021-08-09 16:15:17,141 - walk - INFO - 
2021-08-09 16:15:37,825 - walk - INFO - (sp mode) 第 2 号筛选条件(类别2), 条件范围(06:58:48~06:58:54), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:01,256 - walk - INFO - 第 606 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:55:12~16:55:14), 在原表中命中的范围为(269740~269759), 筛选结果为 20 条数据
2021-08-09 16:23:01,367 - walk - INFO - 第 608 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:56:57~16:56:59), 在原表中命中的范围为(270794~270812), 筛选结果为 19 条数据
2021-08-09 16:23:01,596 - walk - INFO - 第 610 号筛选条件(类别2)耗时 0.11 秒, 条件范围(16:57:03~16:57:06), 在原表中命中的范围为(270853~270882), 筛选结果为 30 条数据
2021-08-09 16:23:01,908 - walk - INFO - 第 613 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:57:23~16:57:32), 在原表中命中的范围为(271054~271143), 筛选结果为 90 条数据
2021-08-09 16:23:02,138 - walk - INFO - 第 615 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:57:38~16:57:40), 在原表中命中的范围为(271204~271223), 筛选结果为 20 条数据
2021-08-09 16:23:02,235 - walk - INFO - 第 617 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:58:46~16:58:47), 在原表中命中的范围为(271886~271895), 筛选结果为 10 条数据
2021-08-09 16:23:02,446 - walk - INFO - 第 619 号筛选条件(类别2)耗时 0.09 秒, 条件范围(16:58:50~16:58:58), 在原表中命中的范围为(271926~272005), 筛选结果为 80 条数据
2021-08-09 16:23:03,067 - walk - INFO - 第 624 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:01:57~17:02:00), 在原表中命中的范围为(273801~273830), 筛选结果为 30 条数据
2021-08-09 16:23:03,167 - walk - INFO - 第 626 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:02:35~17:02:36), 在原表中命中的范围为(274182~274191), 筛选结果为 10 条数据
2021-08-09 16:23:03,409 - walk - INFO - 第 628 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:02:57~17:03:04), 在原表中命中的范围为(274403~274472), 筛选结果为 70 条数据
2021-08-09 16:23:03,870 - walk - INFO - 第 633 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:05:17~17:05:21), 在原表中命中的范围为(275805~275844), 筛选结果为 40 条数据
2021-08-09 16:23:04,089 - walk - INFO - 第 635 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:05:25~17:05:26), 在原表中命中的范围为(275884~275893), 筛选结果为 10 条数据
2021-08-09 16:23:04,192 - walk - INFO - 第 637 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:07:25~17:07:29), 在原表中命中的范围为(277087~277126), 筛选结果为 40 条数据
2021-08-09 16:23:04,408 - walk - INFO - 第 639 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:07:32~17:07:36), 在原表中命中的范围为(277157~277196), 筛选结果为 40 条数据
2021-08-09 16:23:04,514 - walk - INFO - 第 640 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:07:37~17:07:43), 在原表中命中的范围为(277207~277266), 筛选结果为 60 条数据
2021-08-09 16:23:04,733 - walk - INFO - 第 642 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:07:59~17:08:01), 在原表中命中的范围为(277420~277439), 筛选结果为 20 条数据
2021-08-09 16:23:05,061 - walk - INFO - 第 645 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:08:33~17:08:41), 在原表中命中的范围为(277756~277835), 筛选结果为 80 条数据
2021-08-09 16:23:05,291 - walk - INFO - 第 647 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:08:44~17:08:45), 在原表中命中的范围为(277866~277876), 筛选结果为 11 条数据
2021-08-09 16:23:05,515 - walk - INFO - 第 651 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:10:06~17:10:09), 在原表中命中的范围为(278688~278718), 筛选结果为 31 条数据
2021-08-09 16:23:05,749 - walk - INFO - 第 653 号筛选条件(类别2)耗时 0.11 秒, 条件范围(17:10:18~17:10:20), 在原表中命中的范围为(278809~278828), 筛选结果为 20 条数据
2021-08-09 16:23:05,986 - walk - INFO - 第 655 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:10:34~17:10:37), 在原表中命中的范围为(278969~278999), 筛选结果为 31 条数据
2021-08-09 16:23:06,211 - walk - INFO - 第 657 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:10:41~17:10:43), 在原表中命中的范围为(279040~279059), 筛选结果为 20 条数据
2021-08-09 16:23:06,444 - walk - INFO - 第 659 号筛选条件(类别2)耗时 0.11 秒, 条件范围(17:10:48~17:10:51), 在原表中命中的范围为(279110~279139), 筛选结果为 30 条数据
2021-08-09 16:23:06,721 - walk - INFO - 第 661 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:10:55~17:10:59), 在原表中命中的范围为(279180~279219), 筛选结果为 40 条数据
2021-08-09 16:23:07,062 - walk - INFO - 第 663 号筛选条件(类别2)耗时 0.11 秒, 条件范围(17:13:07~17:13:11), 在原表中命中的范围为(280502~280541), 筛选结果为 40 条数据
2021-08-09 16:23:07,178 - walk - INFO - 第 665 号筛选条件(类别2)耗时 0.11 秒, 条件范围(17:13:39~17:13:43), 在原表中命中的范围为(280823~280862), 筛选结果为 40 条数据
2021-08-09 16:23:07,411 - walk - INFO - 第 667 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:13:53~17:13:54), 在原表中命中的范围为(280964~280973), 筛选结果为 10 条数据
2021-08-09 16:23:07,637 - walk - INFO - 第 669 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:14:11~17:14:12), 在原表中命中的范围为(281143~281152), 筛选结果为 10 条数据
2021-08-09 16:23:07,856 - walk - INFO - 第 671 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:14:21~17:14:28), 在原表中命中的范围为(281244~281312), 筛选结果为 69 条数据
2021-08-09 16:23:08,071 - walk - INFO - 第 673 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:14:46~17:14:48), 在原表中命中的范围为(281493~281513), 筛选结果为 21 条数据
2021-08-09 16:23:08,272 - walk - INFO - 第 675 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:15:07~17:15:12), 在原表中命中的范围为(281703~281752), 筛选结果为 50 条数据
2021-08-09 16:23:08,492 - walk - INFO - 第 678 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:15:42~17:15:43), 在原表中命中的范围为(282054~282063), 筛选结果为 10 条数据
2021-08-09 16:23:08,779 - walk - INFO - 第 680 号筛选条件(类别2)耗时 0.13 秒, 条件范围(17:15:49~17:15:55), 在原表中命中的范围为(282125~282184), 筛选结果为 60 条数据
2021-08-09 16:23:09,079 - walk - INFO - 第 682 号筛选条件(类别2)耗时 0.16 秒, 条件范围(17:16:05~17:16:06), 在原表中命中的范围为(282283~282292), 筛选结果为 10 条数据
2021-08-09 16:23:09,308 - walk - INFO - 第 684 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:16:32~17:16:34), 在原表中命中的范围为(282554~282573), 筛选结果为 20 条数据
2021-08-09 16:23:09,768 - walk - INFO - 第 687 号筛选条件(类别2)耗时 0.12 秒, 条件范围(17:18:56~17:18:58), 在原表中命中的范围为(283994~284013), 筛选结果为 20 条数据
2021-08-09 16:23:10,111 - walk - INFO - 第 690 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:19:47~17:19:52), 在原表中命中的范围为(284506~284555), 筛选结果为 50 条数据
2021-08-09 16:23:10,214 - walk - INFO - 第 691 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:19:53~17:19:54), 在原表中命中的范围为(284566~284575), 筛选结果为 10 条数据
2021-08-09 16:23:10,321 - walk - INFO - 第 693 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:26:50~17:26:57), 在原表中命中的范围为(288736~288805), 筛选结果为 70 条数据
2021-08-09 16:23:10,546 - walk - INFO - 第 695 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:27:12~17:27:16), 在原表中命中的范围为(288957~288996), 筛选结果为 40 条数据
2021-08-09 16:23:10,769 - walk - INFO - 第 697 号筛选条件(类别2)耗时 0.09 秒, 条件范围(17:27:35~17:27:40), 在原表中命中的范围为(289188~289237), 筛选结果为 50 条数据
2021-08-09 16:23:11,118 - walk - INFO - 第 700 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:28:00~17:28:05), 在原表中命中的范围为(289439~289488), 筛选结果为 50 条数据
2021-08-09 16:23:11,337 - walk - INFO - 第 702 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:28:09~17:28:10), 在原表中命中的范围为(289529~289538), 筛选结果为 10 条数据
2021-08-09 16:23:11,563 - walk - INFO - 第 704 号筛选条件(类别2)耗时 0.1 秒, 条件范围(17:28:45~17:28:49), 在原表中命中的范围为(289890~289930), 筛选结果为 41 条数据
2021-08-09 16:23:11,926 - walk - INFO - 第 707 号筛选条件(类别2)耗时 0.08 秒, 条件范围(17:29:31~17:29:32), 在原表中命中的范围为(290340~290349), 筛选结果为 10 条数据
2021-08-09 16:23:12,093 - walk - INFO - 第 709 号筛选条件(类别2)耗时 0.08 秒, 条件范围(17:29:47~17:29:51), 在原表中命中的范围为(290501~290540), 筛选结果为 40 条数据
2021-08-09 16:23:12,274 - walk - INFO - 第 711 号筛选条件(类别2)耗时 0.08 秒, 条件范围(17:29:58~17:29:59), 在原表中命中的范围为(290611~290620), 筛选结果为 10 条数据
2021-08-09 16:23:12,481 - walk - INFO - 第 713 号筛选条件(类别2)耗时 0.08 秒, 条件范围(17:31:28~17:31:32), 在原表中命中的范围为(291500~291539), 筛选结果为 40 条数据
2021-08-09 16:23:12,704 - walk - INFO - 第 715 号筛选条件(类别2)耗时 0.08 秒, 条件范围(17:36:57~17:37:03), 在原表中命中的范围为(294782~294841), 筛选结果为 60 条数据
2021-08-09 16:23:12,790 - walk - INFO - 第 716 号筛选条件(类别2)耗时 0.08 秒, 条件范围(17:37:40~17:37:53), 在原表中命中的范围为(295210~295340), 筛选结果为 131 条数据
2021-08-09 16:23:12,825 - walk - INFO - (sp mode) 第 717 号筛选条件(类别2), 条件范围(18:31:39~18:31:45), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:12,885 - walk - INFO - (sp mode) 第 719 号筛选条件(类别2), 条件范围(18:31:47~18:31:48), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:12,940 - walk - INFO - (sp mode) 第 721 号筛选条件(类别2), 条件范围(18:32:01~18:32:02), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:12,966 - walk - INFO - (sp mode) 第 722 号筛选条件(类别2), 条件范围(18:32:20~18:32:23), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,021 - walk - INFO - (sp mode) 第 724 号筛选条件(类别2), 条件范围(18:32:27~18:32:34), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,074 - walk - INFO - (sp mode) 第 726 号筛选条件(类别2), 条件范围(18:32:55~18:32:56), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,179 - walk - INFO - (sp mode) 第 730 号筛选条件(类别2), 条件范围(18:33:28~18:33:28), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,205 - walk - INFO - (sp mode) 第 731 号筛选条件(类别2), 条件范围(18:33:30~18:33:34), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,285 - walk - INFO - (sp mode) 第 735 号筛选条件(类别2), 条件范围(18:42:02~18:42:05), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,340 - walk - INFO - (sp mode) 第 737 号筛选条件(类别2), 条件范围(18:42:13~18:42:21), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,400 - walk - INFO - (sp mode) 第 739 号筛选条件(类别2), 条件范围(18:42:35~18:42:38), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,487 - walk - INFO - (sp mode) 第 742 号筛选条件(类别2), 条件范围(18:43:53~18:43:58), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,518 - walk - INFO - (sp mode) 第 744 号筛选条件(类别2), 条件范围(18:47:17~18:47:22), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,602 - walk - INFO - (sp mode) 第 746 号筛选条件(类别2), 条件范围(18:47:26~18:47:32), 耗时 0.04 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,656 - walk - INFO - (sp mode) 第 748 号筛选条件(类别2), 条件范围(18:48:41~18:48:43), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,710 - walk - INFO - (sp mode) 第 750 号筛选条件(类别2), 条件范围(18:49:43~18:49:45), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,776 - walk - INFO - (sp mode) 第 752 号筛选条件(类别2), 条件范围(18:49:56~18:49:59), 耗时 0.04 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,862 - walk - INFO - (sp mode) 第 755 号筛选条件(类别2), 条件范围(18:50:11~18:50:13), 耗时 0.05 秒, 筛选结果为 0 条数据
2021-08-09 16:23:13,979 - walk - INFO - (sp mode) 第 759 号筛选条件(类别2), 条件范围(18:50:41~18:50:45), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,033 - walk - INFO - (sp mode) 第 761 号筛选条件(类别2), 条件范围(18:50:53~18:50:55), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,061 - walk - INFO - (sp mode) 第 762 号筛选条件(类别2), 条件范围(18:50:59~18:51:06), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,088 - walk - INFO - (sp mode) 第 763 号筛选条件(类别2), 条件范围(18:53:28~18:53:30), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,214 - walk - INFO - (sp mode) 第 769 号筛选条件(类别2), 条件范围(18:58:14~18:58:21), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,276 - walk - INFO - (sp mode) 第 771 号筛选条件(类别2), 条件范围(18:58:37~18:58:41), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,364 - walk - INFO - (sp mode) 第 774 号筛选条件(类别2), 条件范围(18:59:55~18:59:59), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,476 - walk - INFO - (sp mode) 第 778 号筛选条件(类别2), 条件范围(19:00:54~19:00:59), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,531 - walk - INFO - (sp mode) 第 780 号筛选条件(类别2), 条件范围(19:01:44~19:01:52), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,587 - walk - INFO - (sp mode) 第 782 号筛选条件(类别2), 条件范围(19:02:12~19:02:16), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,669 - walk - INFO - (sp mode) 第 786 号筛选条件(类别2), 条件范围(19:04:20~19:04:33), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,807 - walk - INFO - (sp mode) 第 791 号筛选条件(类别2), 条件范围(19:05:44~19:05:46), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,870 - walk - INFO - (sp mode) 第 793 号筛选条件(类别2), 条件范围(19:05:51~19:05:52), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:14,981 - walk - INFO - (sp mode) 第 797 号筛选条件(类别2), 条件范围(19:06:20~19:06:23), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:15,044 - walk - INFO - (sp mode) 第 799 号筛选条件(类别2), 条件范围(19:06:28~19:06:29), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:15,154 - walk - INFO - (sp mode) 第 802 号筛选条件(类别2), 条件范围(19:07:09~19:07:12), 耗时 0.04 秒, 筛选结果为 0 条数据
2021-08-09 16:23:15,372 - walk - INFO - (sp mode) 第 809 号筛选条件(类别2), 条件范围(19:09:24~19:09:29), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:15,403 - walk - INFO - (sp mode) 第 811 号筛选条件(类别2), 条件范围(19:10:27~19:10:29), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:15,460 - walk - INFO - (sp mode) 第 813 号筛选条件(类别2), 条件范围(19:10:36~19:10:41), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:15,521 - walk - INFO - (sp mode) 第 815 号筛选条件(类别2), 条件范围(19:10:47~19:10:50), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:15,578 - walk - INFO - (sp mode) 第 817 号筛选条件(类别2), 条件范围(19:11:25~19:11:26), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:15,631 - walk - INFO - (sp mode) 第 819 号筛选条件(类别2), 条件范围(19:11:46~19:11:52), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:15,661 - walk - INFO - (sp mode) 第 821 号筛选条件(类别2), 条件范围(19:15:24~19:15:25), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:15,735 - walk - INFO - (sp mode) 第 823 号筛选条件(类别2), 条件范围(19:15:30~19:15:33), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:15,808 - walk - INFO - (sp mode) 第 825 号筛选条件(类别2), 条件范围(19:15:39~19:15:42), 耗时 0.04 秒, 筛选结果为 0 条数据
2021-08-09 16:23:15,914 - walk - INFO - (sp mode) 第 828 号筛选条件(类别2), 条件范围(19:16:21~19:16:34), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:16,009 - walk - INFO - (sp mode) 第 831 号筛选条件(类别2), 条件范围(19:19:21~19:19:23), 耗时 0.04 秒, 筛选结果为 0 条数据
2021-08-09 16:23:16,086 - walk - INFO - (sp mode) 第 833 号筛选条件(类别2), 条件范围(19:20:31~19:20:34), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:16,177 - walk - INFO - (sp mode) 第 836 号筛选条件(类别2), 条件范围(19:21:42~19:21:44), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:16,231 - walk - INFO - (sp mode) 第 838 号筛选条件(类别2), 条件范围(19:22:04~19:22:07), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:23:16,300 - walk - INFO - (sp mode) 第 840 号筛选条件(类别2), 条件范围(19:22:20~19:22:24), 耗时 0.03 秒, 筛选结果为 0 条数据
